Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;40.011.279/0001-23;2026-07-01;1;2026-08-12;ALIANZA ITACA  FII;2021-04-14;INVESTIDOR QUALIFICADO;BR09T5CTF005;22980;N;N;;Residencial;Ativa;Determinado;2028-09-30;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;40011279000123;22;6;24015673.97;1045.068493;22980;-4.4E-05;-4.4E-05;0;0.000989
Classe;40.054.913/0001-05;2026-07-01;1;2026-08-14;BLUECAP DESENVOLVIMENTO LOGÍSTICO FII;2021-12-22;INVESTIDORES EM GERAL;;417875.0146;N;N;;Logística;Ativa;Determinado;2025-12-01;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;40054913000105;11;;9813511;23.4843210460758;417875.0146;-0.00777;;;0.0875581838141313
Classe;41.076.748/0001-55;2026-07-01;1;2026-08-14;CATUAÍ VBI FII RL;2021-09-03;INVESTIDORES EM GERAL;BRBLCACTF009;1600000;N;N;;Escritórios;Ativa;Determinado;2032-03-03;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;41076748000155;491;452;199025658.15;124.391036;1600000;-0.019293;-0.014575;0;0.001005
Classe;41.080.968/0001-52;2026-07-01;1;2026-08-14;MAUA MPD FII RL;2021-09-17;INVESTIDOR PROFISSIONAL;BRMMPDCTF000;530497;N;N;;Multicategoria;Ativa;Determinado;2029-07-26;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;41080968000152;104;96;35100499.35;66.165312;530497;-2E-06;-2E-06;0;0.002026
Classe;41.081.336/0001-03;2026-07-01;1;2026-08-14;COSMIC FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-08-24;INVESTIDOR QUALIFICADO;BRCSMCCTF007;1886309.842;N;N;;Logística;Ativa;Determinado;2031-08-24;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;41081336000103;1;;2052469565.37;1088.08718465564;1886309.842;-0.002038;;;3.39629542752483E-05
Classe;41.088.534/0001-07;2026-07-01;1;2026-08-12;LEBLON REALTY FII;2022-02-02;INVESTIDORES EM GERAL;BRLRDICTF006;370244;N;N;;Multicategoria;Ativa;Determinado;2027-12-31;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;41088534000107;147;144;28447701.11;76.835009;370244;-3E-06;-3E-06;0;0.002286
Classe;41.325.993/0001-59;2026-07-01;1;2026-08-13;CF3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-08-15;INVESTIDOR QUALIFICADO;BRCFIICTF009;126319;N;N;;Multicategoria;Ativa;Determinado;2027-08-14;2026-12-31 00:00:00;S;N;N;S;N;QI CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000155;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br;2026-07-01;1;41325993000159;106;86;25903852.01;205.06694962753;126319;0.176958;0.467225;0;0.00054337
Classe;41.978.154/0001-30;2026-07-01;1;2026-08-14;VINCI OPORTUNIDADE RESIDENCIAL FII RESP LTDA;2024-03-15;INVESTIDOR PROFISSIONAL;;390500;N;N;;Residencial;Ativa;Determinado;2030-03-15;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;41978154000130;108;;49598889.47;127.013801459667;390500;0.006132;;;0.00128757681235237
Classe;42.537.601/0001-88;2026-07-01;1;2026-08-13;FII SPECIALE REAL ESTATE DEV;2023-06-30;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRDVLPCTF003;711756;N;N;;Multicategoria;Definida;Determinado;2029-12-01;30/06;N;N;S;N;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;42537601000188;309;;104127135.68;146.29611226;711756;0.01259255;0;0;0.003277
Classe;42.737.059/0001-07;2026-07-01;1;2026-08-14;KINEA PREMIUM PROPERTIES FII RESPONSABILIDADE LIMITADA;2022-07-21;INVESTIDORES EM GERAL;BRKNPRCTF002;579911;N;N;;Multicategoria;Ativa;Determinado;2026-12-16;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;42737059000107;864;;16260867.45;28.0402810948577;579911;-0.248365;0;0.441877;0.001461
Classe;42.737.077/0001-99;2026-07-01;2;2026-08-14;ITAÚ TEMPUS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2022-11-10;INVESTIDORES EM GERAL;BRTMPSCTF003;978968;N;N;;Outros;Ativa;Determinado;2028-11-10;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;2;42737077000199;1896;;75882180.49;77.5124217441224;978968;-0.005701;0.009025;0;0.000872
Classe;42.869.853/0001-04;2026-07-01;1;2026-08-14;FII HIRE RESIDENCIAL I - FII - RESP LIMI;2021-09-20;INVESTIDORES EM GERAL;BRHRESCTF001;468241.8656;N;N;;Multicategoria;Ativa;Determinado;2028-09-01;31/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;42869853000104;133;121;36356119.12;77.64388832;468241.8656;-0.00191157;0;0.161145;0.000432
Classe;42.869.879/0001-52;2026-07-01;1;2026-08-12;JACARANDÁ 03 FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2021-09-10;INVESTIDOR QUALIFICADO;BR0NP4CTF008;1354591.305;N;N;;Outros;Ativa;Determinado;2026-09-10;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;42869879000152;49;;146990545.75;108.512837198523;1354591.305;-0.007349;;;0.000826951280300284
Classe;43.010.601/0001-98;2026-07-01;1;2026-08-12;CYRELA LOG FII RL;2022-06-21;INVESTIDOR QUALIFICADO;BRCYLDCTF005;1241847;N;N;;Logística;Ativa;Determinado;2029-05-30;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;43010601000198;122;109;156532302.06;126.047977;1241847;-1E-06;-1E-06;0;0.000662
Classe;43.011.068/0001-89;2026-07-01;1;2026-08-14;NM KSM FII RL;2022-03-03;INVESTIDOR QUALIFICADO;BRNMKSCTF023;305831;N;N;;Logística;Ativa;Determinado;2033-12-31;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;43011068000189;131;126;302556242.01;989.292263;305831;-3E-06;-3E-06;0;0.00078
Classe;43.164.799/0001-64;2026-07-01;1;2026-08-14;DJF JIVE PROPERTIES FII;2022-03-24;INVESTIDOR PROFISSIONAL;;42494086.2364356;N;N;;Outros;Ativa;Determinado;2030-12-01;31/12;N;S;N;N;S;MODAL DTVM LTDA;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;Sâo Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;43164799000164;1;;990808.05;0.0233163750006808;42494086.2364356;-0.005667;;;0
Classe;44.514.162/0001-13;2026-07-01;1;2026-08-13;HEDGE DESENVOLVIMENTO LOGÍSTICO FUNDO DE INV IMOB;2022-09-09;INVESTIDOR QUALIFICADO;BRHDELCTF006;840000;N;N;;Logística;Definida;Determinado;2026-09-05;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;44514162000113;133;;3835496.87;4.56606770238095;840000;0.015291;0;0;0.001356
Classe;44.669.639/0001-30;2026-07-01;1;2026-08-12;BRM FUNDO DE INVESTIMENTO IMOBILIARIO II;2022-09-02;INVESTIDOR QUALIFICADO E PROFISSIONAL;;197516.1;N;N;;Outros;Ativa;Determinado;2028-09-02;31/12;N;N;S;N;N;OURIBANK S.A. BANCO MULTIPLO;78632767000120;Av. Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º e 7º andares;Bela Vista;São Paulo;SP;01310-919;4081-4402;4081-4576;4081-4444;ouribank.com;admfundos@ouribank.com;2026-07-01;1;44669639000130;2;0;19206209.45;97.2387033259567;197516.1;-0.072708;0;0;0.00024
Classe;45.120.786/0001-19;2026-07-01;1;2026-08-13;FII PLANTA DESENV URBANO RETROFIT;2022-09-16;INVESTIDOR QUALIFICADO;BR0DJMCTF005;84248.04;N;N;;Multicategoria;Definida;Determinado;2029-06-01;30/12;S;S;N;S;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;45120786000119;11;;95629871.34;1135.099064;84248.04;-0.00032567;0;0;0.000112
Classe;45.188.033/0001-45;2026-07-01;1;2026-08-14;DAYCOVAL RET FII RL;2022-09-01;INVESTIDOR QUALIFICADO;BRASRFCTF003;4000;N;N;;Multicategoria;Ativa;Determinado;2026-09-01;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;45188033000145;95;84;38003928.97;9500.982243;4000;-0.002826;-0.001348;0;0.00133
Classe;45.188.199/0001-61;2026-07-01;1;2026-08-12;BRICK 104 FII RL;2023-01-05;INVESTIDOR PROFISSIONAL;BR0EQDCTF007;15704;N;N;;Outros;Ativa;Determinado;2063-01-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;45188199000161;1;0;13697364.28;872.221363;15704;-6.4E-05;-6.4E-05;0;0.001595
Classe;45.338.646/0001-11;2026-07-01;1;2026-08-14;FII VBI CRÉDITO ALOCAÇÃO ESTRATÉGICA;2022-07-04;INVESTIDORES EM GERAL;BR0C9JCTF009;30213893;N;N;;Outros;Ativa;Determinado;2029-07-04;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;45338646000111;1487;;288964931.32;9.56397546387021;30213893;0.01474;0.012056;;0.00100401885680278
Classe;46.322.850/0001-07;2026-07-01;1;2026-08-14;VALORA CRI INFRA FII;2022-05-23;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0CL2CTF009;1252026;N;N;;Outros;Definida;Determinado;2027-05-01;30/06;S;S;N;S;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;46322850000107;8;;96535922.3;77.103768;1252026;0.01863588;0.01071921;0;0.000838
Classe;46.449.786/0001-20;2026-07-01;1;2026-08-13;SPECIALE BLUE REAL ASSET FII;2023-09-11;INVESTIDOR PROFISSIONAL;BRLTMTCTF000;156501;N;N;;Multicategoria;Ativa;Determinado;2030-11-01;29/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;46449786000120;114;;14679969.18;93.80112063;156501;-0.00550703;0;0;0.001185
Classe;46.716.709/0001-99;2026-07-01;1;2026-08-14;CONSÓRCIO DO EMPREENDIMENTO NCPFI-RJ FII RESP LTDA;2022-07-25;INVESTIDORES EM GERAL;;32155.719;N;N;;Outros;Ativa;Determinado;2043-01-31;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;46716709000199;3;;0;0;32155.719;0;;;0
Classe;50.399.189/0001-05;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIARIO DE UNIDADES AUTONOMAS III;2023-07-31;INVESTIDOR PROFISSIONAL;;1285088;N;N;;Multicategoria;Ativa;Determinado;2030-07-31;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;50399189000105;5;;13007059.85;10.1215324164571;1285088;-0.150531;0.012396;0.135729;0.0012
Classe;50.522.058/0001-73;2026-07-01;1;2026-08-14;SANTA CATARINA FII;2023-06-30;INVESTIDOR QUALIFICADO;BR0FIWCTF001;74340;N;N;;Multicategoria;Ativa;Determinado;2029-05-02;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;50522058000173;1385;1385;88047052.82;1184.383277;74340;0.054058;0.054056;0;0.001645
Classe;50.555.700/0001-10;2026-07-01;1;2026-08-14;DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-06-29;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0FKECTF005;60692399.2357538;N;N;;Outros;Ativa;Determinado;2032-05-12;31/12;N;S;N;N;S;MODAL DTVM LTDA;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;Sâo Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;50555700000110;4;;59370169.41;0.978214243588926;60692399.2357538;0.015316;;;0
Classe;51.385.048/0001-04;2026-07-01;1;2026-08-14;FII XP GRUPO CARNAÚBA;2023-07-11;INVESTIDOR QUALIFICADO;BRXPGCCTF001;211547;N;N;;Multicategoria;Ativa;Determinado;2031-09-05;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;51385048000104;710;;231555612.11;1094.58234865065;211547;-0.001472;0;0;0.001603
Classe;51.385.174/0001-50;2026-07-01;1;2026-08-13;HEDGE YEES HABITAÇÕES ECONÔMICAS FII;2024-02-01;INVESTIDORES EM GERAL;BRYEESCTF004;300000;N;N;;Residencial;Ativa;Determinado;2031-02-01;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;51385174000150;136;;30429596.48;101.431988266667;300000;-0.003218;0;0;0.001829
Classe;51.666.294/0001-26;2026-07-01;1;2026-08-14;BRPR E-TOWER FII SUB;2024-01-02;INVESTIDOR QUALIFICADO;BRBETWCTF028;2504500;N;N;;Escritórios;Definida;Determinado;2028-08-02;30/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;51666294000126;2;0;276022601.48;110.210661;2504500;0.004902;0.005315;0;0.000125
Classe;51.734.924/0001-52;2026-07-01;1;2026-08-14;KINEA DESENVOLVIMENTO LOGÍSTICO FII;2023-12-15;INVESTIDOR QUALIFICADO;BRKLOGCTF002;440449711;N;N;;Logística;Ativa;Determinado;2029-12-15;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;51734924000152;355;;417249027.61;0.947325011662909;440449711;0.004589;0;0;0.000728
Classe;51.753.261/0001-13;2026-06-01;1;2026-07-08;JALAPÃO FII RESP LIMITADA;2023-09-27;INVESTIDOR QUALIFICADO;;10113.5522;N;N;;Residencial;Ativa;Determinado;2035-09-30;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-06-01;1;51753261000113;41;40;11459349.05;1133.06866107835;10113.5522;-0.003809;;;0.0143429089456002
Classe;51.802.350/0001-02;2026-07-01;1;2026-08-14;VBI CRED MULT FII RL;2023-10-05;INVESTIDORES EM GERAL;BR0GOKCTF010;3492678;N;N;;Multicategoria;Ativa;Determinado;2028-10-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;51802350000102;8263;8259;359772833.85;103.00773;3492678;0.019591;0.012666;0;0.000997
Classe;51.817.522/0001-11;2026-07-01;1;2026-08-14;BRIO REAL ESTATE V - FII;2024-10-04;INVESTIDOR QUALIFICADO;BRBIPECTF009;96250;N;N;;Residencial;Ativa;Determinado;2031-10-04;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;51817522000111;104;;104229443.83;1082.90331251948;96250;-0.002231;;;0.00182570656627862
Classe;51.991.713/0001-03;2026-07-01;1;2026-08-14;BRIO COINVESTIMENTO JARDINS FII;2023-10-06;INVESTIDORES EM GERAL;BR0NP3CTF000;10500;N;N;;Outros;Ativa;Determinado;2030-10-31;30/06;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;51991713000103;3;;10028192.56;955.065958095238;10500;-0.002024;;;0.00182731931904586
Classe;52.635.194/0001-03;2026-07-01;1;2026-08-13;INTER DESENVOLVIMENTO FII;2023-12-18;INVESTIDORES EM GERAL;BRINDECTF000;447921;N;N;;Residencial;Ativa;Determinado;2029-12-01;31/12;S;N;N;S;N;INTER DTVM LTDA.;18945670000146;AV BARBACENA;1219;21º ANDAR;SANTO AGOSTINHO;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br;2026-07-01;1;52635194000103;181;;49807283.7;111.19658087;447921;-0.00032624;0;0;6E-05
Classe;52.714.934/0001-99;2026-07-01;1;2026-08-12;VERA CRUZ THREE FII;2023-11-08;INVESTIDOR QUALIFICADO;BRVCTHR02M12;715952;N;N;;Outros;Ativa;Determinado;2028-11-08;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;52714934000199;176;166;67842531.17;94.758491;715952;-1E-06;-1E-06;0;0.002091
Classe;53.087.126/0001-01;2026-07-01;1;2026-08-14;LCP SPECIAL OPPORTUNITIES I FII RESPONSABILIDADE ILIMITADA;2023-12-28;INVESTIDORES EM GERAL;BRLSOICTF001;5365285;N;N;;Residencial;Ativa;Determinado;2028-12-28;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;53087126000101;40;;71298448.94;13.2888465272581;5365285;0.002116;0;0;0.00021
Classe;53.178.634/0001-03;2026-07-01;1;2026-08-14;ROMA FI IMOBILIARIO RESP LTDA;2024-02-08;INVESTIDOR QUALIFICADO;BR0LVFCTF007;100880;N;N;;Multicategoria;Ativa;Determinado;2027-02-08;28/06;N;S;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;53178634000103;28;23;8844574.17;87.67420866;100880;-0.00394359;0;0;0.001773
Classe;53.251.006/0001-06;2026-07-01;1;2026-08-13;NAVI RESIDENCIAL PRIME OPPORTUNITIES FII;2024-02-05;INVESTIDOR QUALIFICADO;BR0HRPCTF002;144426;N;N;;Multicategoria;Ativa;Determinado;2029-02-01;31/12;S;S;N;S;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;53251006000106;1673;;166340022.1;1151.731836;144426;0.00071618;0.01238605;0;0.000836
Classe;53.645.729/0001-81;2026-07-01;1;2026-08-14;FII DE UNIDADES AUTÔNOMAS V RESP LIMITADA;2024-01-31;INVESTIDOR QUALIFICADO E PROFISSIONAL;;500399;N;N;;Multicategoria;Ativa;Determinado;2031-01-31;30/06;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;53645729000181;2;;7892545.24;15.7725040217906;500399;-0.024537;0.012452;0.011709;0.0018
Classe;53.654.501/0001-58;2026-07-01;1;2026-08-14;KINEA AQUISIÇÕES RESIDENCIAIS FII RESPONSABILIDADE LIMITADA;2024-10-08;INVESTIDOR QUALIFICADO;BRKRESCTF005;245099742;N;N;;Residencial;Ativa;Determinado;2030-10-08;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;53654501000158;131;;244292755.03;0.996707516036471;245099742;-0.000699;0;0;0.001142
